smiles,res_u0,res_u0_norm,res_gap,res_mu
CC1=NC(O)=COC1=N,0.020294317191144273,0.002254924132349364,-0.040959146958060466,-0.6154940033658338
CC1=NC(O)=NC(=N)N1,-0.033374456034266586,-0.0037082728926962874,-0.003478180761150973,-1.880697939135735
CC1=NC(O)=NC(=N)O1,-0.024913906765618776,-0.002768211862846531,0.0037502077183088622,-2.2234349384605254
CC1=NC(O)=NNC1=N,0.02314054396578058,0.002571171551753398,-0.04387818076115099,-1.8175979391357346
CC1=NC(O)=NOC1=N,0.048019093234358934,0.005335454803817659,-0.02924979228169114,-3.6235349384605255
CC1=NC(OC=N)=CN1,-0.01939101697547585,-0.002154557441719539,0.03623952595051133,1.808353069339402
CC1=NC(OC=N)=CO1,-0.014137467706916595,-0.001570829745212955,0.033767914429971124,0.0914160700146116
CC1=NC(OC=N)=NN1,-0.012884240932294233,-0.0014315823258104704,0.052148880626880556,1.615212134244711
CC1=NC(OC=N)=NO1,0.0077653083363316,0.0008628120373701778,0.05157726910634042,-0.9513248650800801
CC1=NC2(C)C(O)C2O1,-0.026608461345006162,-0.0029564957050006845,-0.0011148378655597146,-2.0227048858186922
CC1=NC2(C)CC(C2)O1,-0.029087786656873504,-0.003231976295208167,0.011247418978611201,-1.0438269513992107
CC1=NC2(C)CC2(C)O1,-0.0376087866569037,-0.0041787540729893,0.005547418978611218,-1.1605269513992107
CC1=NC2(C)CC2CO1,-0.028983786656851862,-0.003220420739650207,-0.0033525810213888008,-0.8777269513992108
CC1=NC2(C)CC2O1,-0.023911083780092213,-0.0029888854725115266,0.005784017278652465,-1.4648717517932575
CC1=NC2(C)CCC2O1,-0.039405786656857344,-0.004378420739650816,0.010047418978611222,-1.3762269513992107
CC1=NC2(CC2)C(=N)N1,-0.02848367779563432,-0.0031648530884038134,0.010045675634386603,-0.07894413874369866
CC1=NC2(CC2)C(=O)N1,-0.059537128527040295,-0.0066152365030044775,0.022074064113846437,-0.656281138068489
CC1=NC2(CC2)C(=O)O1,-0.0629305792584205,-0.0069922865842689435,0.03850245259330612,-0.9584181373932803
CC1=NC2(CC2)CCO1,-0.02891678665685049,-0.00321297629520561,0.003047418978611216,-0.8227269513992108
CC1=NC2(CC2)CO1,-0.02286908378005137,-0.002858635472506421,-0.0030159827213475654,-1.4222717517932575
CC1=NC2(CC2N1)C#N,-0.05628744247451323,-0.006254160274945914,0.016963004070301768,2.3883979356568323
CC1=NC2(CC2O)CO1,-0.027483461345013893,-0.0030537179272237657,-0.010614837865559723,-0.5294048858186926
CC1=NC2(CC2O1)C#C,-0.006920669249154798,-0.0007689632499060887,0.024182037873392292,-1.5612981285732668
CC1=NC2(CC2O1)C#N,-0.06027589320592597,-0.0066973214673251074,0.03399139254976158,1.111760936332042
CC1=NC2(CC2O1)C=O,-0.026110579258443067,-0.002901175473160341,0.017002452593306128,-0.36891813739328017
CC1=NC2(CCC2)CO1,-0.032193786656876,-0.0035770874063195558,0.0097474189786112,-1.4712269513992107
CC1=NC2(CO)CC2O1,-0.024414461344974825,-0.002712717927219425,0.005285162134440247,-0.7415048858186926
CC1=NC2(COC2)CO1,-0.02346246134499097,-0.002606940149443441,0.014685162134440266,-0.5124048858186923
CC1=NC23CC(C2)C3O1,0.027827077796985122,0.003091897532998347,0.013432189773434633,-1.3891220749538136
CC1=NC23CC2(CC3)O1,-0.004265922202989714,-0.00047399135588774597,-0.011467810226565345,-1.5310220749538135
CC1=NC2=C(ON=N2)O1,-0.00632149092501777,-0.00070238788055753,-0.050216758432757136,-0.7601384634440667
CC1=NC2C(CC2=O)O1,-0.03669357925843997,-0.004077064362048886,0.003902452593306127,0.017181862606719722
CC1=NC2C(CO)C2O1,-0.017937461345013617,-0.0019930512605570686,0.003185162134440256,-1.4007048858186923
CC1=NC2C(O)C2(C)O1,-0.028279461344993706,-0.0031421623716659675,0.0009851621344402761,-2.0560048858186923
CC1=NC2C(O)C2CO1,-0.018697461345027477,-0.002077495705003053,-0.006314837865559725,-0.47020488581869246
CC1=NC2C(O)C2O1,-0.013758758468270571,-0.0017198448085338214,0.003021760434481491,-2.3730496862127395
CC1=NC2C(O)CC2O1,-0.028470461345023068,-0.003163384593891452,0.012185162134440264,-0.5306048858186925
CC1=NC2C(O1)C2(C)C,-0.027752786656890294,-0.003083642961876699,-0.0023525810213888,-1.2444269513992108
CC1=NC2C(O1)C2(C)O,-0.024551461345026837,-0.0027279401494474265,-0.004314837865559723,-2.2113048858186923
CC1=NC2C(O1)C2C#C,-0.005679669249161634,-0.0006310743610179594,0.017682037873392287,-1.9242981285732668
CC1=NC2C(O1)C2C#N,-0.06017789320588918,-0.006686432578432131,0.029491392549761575,0.27326093633204174
CC1=NC2C(O1)C2C=O,-0.017957579258450096,-0.001995286584272233,0.018902452593306113,-0.07671813739328037
CC1=NC2C3C2C(=N)N13,0.014446186658233273,0.001605131850914808,0.020230446429209875,-1.7132392622983015
CC1=NC2C3C2C(=O)N13,-0.012741264073213188,-0.0014156960081347985,0.015558834908669661,-0.8606762616230923
CC1=NC2C3CC(O1)C23,-0.028404922203037586,-0.0031561024670041763,0.010332189773434641,-0.7932220749538135
CC1=NC2C3CC2(C3)O1,0.029446077796990267,0.0032717864218878073,0.015832189773434646,-1.3436220749538135
CC1=NC2C3CC2C3O1,-0.014444922203040278,-0.0016049913558933643,0.015832189773434646,-1.0222220749538136
CC1=NC2C3CC3C2O1,-0.02773092220303397,-0.0030812135781148856,0.021032189773434684,-1.1588220749538134
CC1=NC2C3N1CC23O,0.0102028538402692,0.0011336504266965777,-0.02725845555019618,-1.8595630100485054
CC1=NC2C3N=CN1C23,-0.0006218133418087746,-6.909037131208606e-05,0.007130446429209875,-2.0545392622983014
CC1=NC2C3NC2C3O1,0.006175853840261425,0.0006862059822512694,0.0073415444498038385,-0.8844630100485054
CC1=NC2C3NC3C2O1,-0.010824146159734482,-0.0012026829066371647,0.021641544449803818,-0.6435630100485055
CC1=NC2C3OC2C3O1,0.0047284031088565825,0.0005253781232062869,-0.0021300670707364577,-1.2939000093732955
CC1=NC2C3OC3C2O1,-0.02068259689116303,-0.0022980663212403365,0.02736993292926354,-0.8583000093732958
CC1=NC2C=CCC2O1,-0.040334904570272556,-0.004481656063363617,0.05046470943747722,-1.410840202973798
CC1=NC2CC(=O)C2O1,-0.03407857925844837,-0.0037865088064942634,-9.75474066938764e-05,-1.5102181373932801
CC1=NC2CC(C)(C2)O1,-0.030806786656853546,-0.0034229762952059494,0.011647418978611213,-0.6365269513992107
CC1=NC2CC(C2)CO1,-0.016591786656874774,-0.0018435318507638637,0.010947418978611234,-0.38892695139921063
CC1=NC2CC(C2)O1,-0.015411083780065837,-0.0019263854725082297,0.009684017278652424,-0.8880717517932575
CC1=NC2CC(O)C2O1,-0.03292346134497848,-0.0036581623716642753,0.012885162134440298,-1.7678048858186923
CC1=NC2CC(O1)C2=O,-0.015463579258437221,-0.0017181754731596913,-0.004797547406693886,-0.46181813739328037
CC1=NC2CC(O1)C2O,-0.024282461345023876,-0.0026980512605582086,-0.001614837865559715,-1.4293048858186925
CC1=NC2CC(O1)C=C2,-0.02038590457027567,-0.0022651005078084077,0.03146470943747723,-1.257740202973798
CC1=NC2CC2(C)CO1,-0.027671786656867425,-0.0030746429618741583,-0.0055525810213887805,-0.6923269513992107
CC1=NC2CC2(C)O1,-0.025354083780086967,-0.003169260472510871,0.005284017278652464,-1.0192717517932575
CC1=NC2CC2(CO)O1,-0.0247984613450285,-0.0027553845938920554,0.00828516213444025,-1.1093048858186925
CC1=NC2CC2(N1)C#N,-0.05664344247452391,-0.006293715830502656,0.00846300407030176,-0.6202020643431676
CC1=NC2CC2(O)CO1,-0.023363461345013548,-0.0025959401494459497,-0.008714837865559738,-1.5061048858186925
CC1=NC2CC2(O1)C#C,-0.007961669249141323,-0.0008846299165712582,0.022582037873392302,-2.338398128573267
CC1=NC2CC2(O1)C#N,-0.059506893205877986,-0.006611877022875332,0.03129139254976154,-0.2723390636679581
CC1=NC2CC2(O1)C=O,-0.026380579258443504,-0.002931175473160389,0.01630245259330612,-0.68871813739328
CC1=NC2CC2C(=O)N1,-0.055683128527050485,-0.006187014280783387,0.024274064113846444,-1.4371811380684891
CC1=NC2CC2C(=O)O1,-0.05350157925840904,-0.005944619917601004,0.04250245259330612,-0.7783181373932804
CC1=NC2CC2CCO1,-0.012732786656897588,-0.0014147540729886208,-0.004152581021388768,-0.5928269513992108
CC1=NC2CC2CO1,-0.017209083780073797,-0.0021511354725092247,-0.0029159827213475764,-0.7531717517932575
CC1=NC2CC2N1C=O,-0.03277412852702355,-0.00364156983633595,0.012674064113846445,-0.7116811380684891
CC1=NC2CC2O1,-0.01117938090322923,-0.0015970544147470328,0.0053206155786936216,-1.3142165521873044
CC1=NC2CC2OCO1,-0.011551461344993186,-0.001283495704999243,-0.0019148378655597376,-1.6855048858186925
CC1=NC2CC3C(O1)C23,-0.024558922203027578,-0.002728769133669731,0.01823218977343466,-0.8169220749538135
CC1=NC2CC=CC2O1,-0.041060904570315415,-0.004562322730035046,0.046464709437477214,-1.6218402029737982
CC1=NC2CCC(C2)O1,-0.05499578665688887,-0.0061106429618765406,0.014147418978611215,-0.6877269513992108
CC1=NC2CCC2(C)O1,-0.04076078665690375,-0.004528976295211528,0.009447418978611233,-1.0214269513992107
CC1=NC2CCC2CO1,-0.027571786656892527,-0.0030635318507658362,0.011947418978611235,-0.7824269513992108
CC1=NC2CCC2O1,-0.026991083780046665,-0.003373885472505833,0.008684017278652423,-1.2358717517932574
CC1=NC2CCCC2O1,-0.06488278665688085,-0.0072091985174312055,0.015847418978611194,-1.1462269513992107
CC1=NC2CCN=C2N1,-0.0354926777956166,-0.003943630866179622,0.026045675634386617,-1.7868441387436989
CC1=NC2CCOC2O1,-0.06621546134499567,-0.007357273482777297,0.024285162134440264,-2.4270048858186923
CC1=NC2CNC2CO1,-0.01018901061354427,-0.0011321122903938077,-0.011743226345019453,-1.7518678864939021
CC1=NC2COC(C2)O1,-0.055784461345012915,-0.006198273482779213,0.017885162134440247,-1.5766048858186925
CC1=NC2COC2CO1,-0.022641461345017433,-0.002515717927224159,0.0168851621344403,-1.5087048858186924
CC1=NC2COCC2O1,-0.05575446134497497,-0.006194940149441663,0.021685162134440272,-1.2302048858186925
CC1=NC=C(C)C(=N)O1,-0.0014440081206430477,-0.0001604453467381164,-0.010596890113889534,-1.4118160689463513
CC1=NC=C(F)C(=N)N1,-0.004085527430845559,-0.00045394749231617324,-0.016986172671627137,-0.9820630126635241
CC1=NC=C(F)C(=N)O1,0.0062130218377092206,0.0006903357597454689,-0.012457784192167365,-0.08830001198831372
CC1=NC=C(F)NC1=N,0.011214472569122336,0.0012460525076802595,-0.029186172671627153,-0.503063012663524
CC1=NC=C(F)OC1=N,0.014529021837745404,0.0016143357597494894,-0.026757784192167372,-2.3198000119883138
CC1=NC=C(N)C(=N)O1,-0.00039723207743236344,-4.413689749248483e-05,-0.025487535437520276,-2.690357004041043
CC1=NC=C(N)OC1=N,0.013583767922568768,0.0015093075469520853,-0.03588753543752027,0.6500429959589571
CC1=NC=C(N1)C1CN1,-0.020894359920077932,-0.0023215955466753257,0.004169263130639644,0.9322491317788693
CC1=NC=C(N1)C1CO1,-0.028150810651425218,-0.0031278678501583577,-0.0006023483899005588,1.8378121324540784
CC1=NC=C(N1)OC=N,-0.012648016975504106,-0.0014053352195004562,0.028539525950511346,-1.1362469306605978
CC1=NC=C(O)C(=N)N1,-0.004837232077477438,-0.0005374702308308264,-0.01488753543752025,-1.930957004041043
CC1=NC=C(O)C(=N)O1,0.005550317191136855,0.0006167019101263173,-0.01285914695806048,-1.2602940033658339
CC1=NC=C(O)NC1=N,0.007374767922556202,0.0008194186580618003,-0.02638753543752026,0.6875429959589567
CC1=NC=C(O)OC1=N,0.010191317191186045,0.0011323685767984494,-0.028559146958060472,-0.7035940033658337
CC1=NC=C(O1)C1CN1,-0.022907810651418004,-0.0025453122946020004,-0.012802348389900547,-0.9658878675459215
CC1=NC=C(O1)C1CO1,-0.02838426138282557,-0.0031538068203139525,-0.004173959910440728,-0.6525248668707122
CC1=NC=C(OC=N)O1,-0.010153467706913943,-0.0011281630785459937,0.04176791442997113,-0.35858392998538813
CC1=NC=C2C(O)CN12,-0.0118218106514405,-0.0013135345168267224,0.010197651610099445,0.1996121324540785
CC1=NC=CC(=N)C=N1,0.017084306288040807,0.0018982562542267563,0.007594397695690452,-1.5909805758641964
CC1=NC=CC(=N)N=C1,0.019139306288025182,0.0021265895875583534,-0.0036056023043095353,-0.01388057586419622
CC1=NC=CC(=N)O1,0.012035694756093562,0.0015044618445116953,-0.011360291813848372,-0.9341608693403982
CC1=NC=CC(=O)C=N1,-0.002742144443345751,-0.00030468271592730563,0.008222786175150182,-0.7626175751889868
CC1=NC=CC=NC1=N,0.010175306288033426,0.0011305895875592695,0.012794397695690463,-0.9389805758641963
CC1=NC=CN=CC1=N,0.023014306288018815,0.0025571451431132017,0.008694397695690442,-2.3624805758641965
CC1=NC=COC1=N,0.030008694756077148,0.0037510868445096435,-0.025860291813848357,-0.9706608693403982
CC1=NC=NC(=N)C=C1,0.010842306288054715,0.0012047006986727461,0.01089439769569045,0.24941942413580342
CC1=NC=NC(=N)C=N1,0.009407082331165384,0.0010452313701294872,0.015603752372059798,-1.992121510958888
CC1=NC=NC(=N)N1,0.0006889215306955521,8.611519133694401e-05,-0.017079325616938867,-0.35226480511029923
CC1=NC=NC(=N)N=C1,0.017405082331208632,0.001933898036800959,0.003203752372059776,0.529178489041112
CC1=NC=NC(=N)O1,0.010126470799377785,0.001265808849922223,-0.008450937137479075,-1.0015018044350903
CC1=NC=NC(=O)C=N1,-0.009892368400187479,-0.0010991520444652754,0.009432140851519583,-0.27585851028367836
CC1=NC=NC=CC1=N,0.015348306288046842,0.001705367365338538,0.016394397695690455,-1.4361805758641963
CC1=NC=NC=CC1=O,-0.004178144443358178,-0.00046423827148424205,0.007722786175150181,-1.4822175751889868
CC1=NC=NC=NC1=N,0.007628082331166297,0.0008475647034629219,0.014303752372059775,-2.4126215109588878
CC1=NC=NNC1=N,0.04391392153070228,0.005489240191337785,-0.03387932561693888,-2.3481648051102995
CC1=NC=NOC1=N,0.07015947079935358,0.008769933849919198,-0.02135093713747907,-2.3592018044350898
CC1=NCC(=N)N1,-0.006028136495899616,-0.0008611623565570881,0.01423410143964568,0.29696138402281
CC1=NCC(=N)N1C=N,-0.006892884119736209,-0.0007658760133040232,0.053187549974798465,-3.4299032018583753
CC1=NCC(=N)N1C=O,-0.02066933485110667,-0.002296592761234074,0.061915938454258246,-1.0026402011831657
CC1=NCC(=N)OCO1,-0.008635667669011582,-0.0009595186298901757,0.05332703647485215,-0.7488639489333693
CC1=NCC(=NC)N1,-0.006470839372695991,-0.0008088549215869989,0.00819750313960449,0.022106184416856856
CC1=NCC(=NC)N1C,-0.011394542249490769,-0.0012660602499434187,0.0009609048395632092,-2.006949015189096
CC1=NCC(=NO)CO1,0.033295332330965266,0.003699481370107252,0.02922703647485217,-2.3729639489333696
CC1=NCC(=O)C2CN12,-0.00688912852700696,-0.0007654587252229956,-0.00762593588615354,-0.760681138068489
CC1=NCC(=O)CCO1,-0.014994443712225802,-0.0016660493013584226,0.0043176817984829086,-0.11862301383867724
CC1=NCC(=O)CO1,-0.014526740835435703,-0.0018158426044294629,-0.006645719901475916,-1.3332678142327241
CC1=NCC(=O)N1,-0.03665058722725689,-0.0052357981753224135,0.021562489919105476,-0.2723756153019803
CC1=NCC(=O)N1C,-0.04091429010406955,-0.005114286263008694,0.019125891619064334,-0.23483081490793367
CC1=NCC(=O)N1C=N,-0.02375233485111039,-0.0026391483167900434,0.05791593845425824,-0.17774020118316525
CC1=NCC(=O)N1C=O,-0.047670785582511144,-0.005296753953612349,0.05584432693371802,-0.11067720050795682
CC1=NCC(=O)O1,-0.040356037958645175,-0.0057651482798064535,0.03899087839856524,-1.0443126146267714
CC1=NCC(=O)OCO1,-0.03513211840032682,-0.003903568711147424,0.04695542495431204,0.07519905174184016
CC1=NCC(C)(CO)O1,-0.031016325798816524,-0.003446258422090725,0.009700391339617032,-2.1441097622640903
CC1=NCC(C)(O)CO1,-0.02692832579879223,-0.002992036199865803,0.003200391339617026,-1.4352097622640902
CC1=NCC(C)(O1)C#C,-0.009611533702980068,-0.0010679481892200077,0.03269726707856907,-1.8821030050186636
CC1=NCC(C)(O1)C#N,-0.06256175765975058,-0.006951306406638953,0.033206621754938215,-0.31404394011335546
CC1=NCC(C)(O1)C=O,-0.025435443712240158,-0.0028261604124711287,0.006417681798482899,-1.4118230138386771
CC1=NCC(CC#C)O1,-0.0077565337029454895,-0.0008618370781050544,0.03429726707856906,-2.2754030050186635
CC1=NCC(CC#N)O1,-0.06272175765974453,-0.006969084184416058,0.03750662175493824,-0.8315439401133555
CC1=NCC(CC=O)O1,-0.020085443712218876,-0.0022317159680243196,0.010917681798482903,-1.6234230138386772
CC1=NCC(CCO)O1,-0.022322325798825204,-0.0024802584220916892,0.011600391339617044,-0.6359097622640904
CC1=NCC(CO)CO1,-0.017086325798800317,-0.0018984806443111462,0.012400391339617067,-0.4591097622640903
CC1=NCC(CO)O1,-0.019138622922071136,-0.002392327865258892,0.008736989639658244,-2.181654562658137
CC1=NCC(CO1)(C)C,-0.024617651110702354,-0.002735294567855817,0.0069626481837880005,-0.682631827844608
CC1=NCC(CO1)C#C,-0.003578533702977893,-0.00039761485588643255,0.02959726707856908,-1.8060030050186635
CC1=NCC(CO1)C#N,-0.05753875765975636,-0.0063931952955284845,0.033806621754938204,-0.5372439401133553
CC1=NCC(CO1)C=O,-0.013938443712220305,-0.0015487159680244783,0.003117681798482902,-1.059623013838677
CC1=NCC(N)C(=O)O1,-0.034424667669043174,-0.0038249630743381305,0.016227036474852186,-0.7853639489333695
CC1=NCC(O)C(=O)N1,-0.04909466766901005,-0.00545496307433445,0.02082703647485218,-0.5739639489333692
CC1=NCC(O)C(=O)O1,-0.04743511840035808,-0.0052705687111508975,0.03125542495431202,-1.7396009482581596
CC1=NCC(O)CCO1,-0.010886325798821872,-0.0012095917554246524,-0.007199608660382939,-1.7606097622640902
CC1=NCC(O)CO1,-0.013781622922067527,-0.0017227028652584409,0.010836989639658234,-0.5266545626581367
CC1=NCC(O1)(C)C,-0.02953594823389949,-0.003691993529237436,0.008999246483829049,-0.8425766282386546
CC1=NCC(O1)C#C,0.0020331691738419977,0.0002541461467302497,0.029933865378610147,-2.1381478054127108
CC1=NCC(O1)C#N,-0.05003705478293341,-0.006254631847866676,0.029943220054979403,-0.5128887405074023
CC1=NCC(O1)C(N)=O,-0.05294666766900491,-0.005882963074333879,0.053027036474852185,-0.12636394893336922
CC1=NCC(O1)C1CC1,-0.027795786656895416,-0.003088420739655046,0.016747418978611206,-0.8383269513992109
CC1=NCC(O1)C1CN1,-0.01430801061354714,-0.0015897789570607933,0.013556773654980536,-1.1037678864939022
CC1=NCC(O1)C1CO1,-0.02167546134501208,-0.0024083845938902312,0.020985162134440294,-0.35640488581869256
CC1=NCC(O1)C=O,-0.010782740835395543,-0.001347842604424443,0.006054280098524073,-1.013567814232724
CC1=NCC(OC=N)O1,-0.016590667668992864,-0.001843407518776985,0.06612703647485219,-0.4439639489333693
CC1=NCC(OC=O)O1,-0.04477911840035631,-0.00497545760003959,0.05675542495431202,-0.3254009482581597
CC1=NCC2(C)CC2O1,-0.02562978665685023,-0.0028477540729833586,0.015047418978611227,-0.7991269513992107
CC1=NCC2(CC2)CO1,-0.023871786656854965,-0.0026524207396505517,0.017647418978611218,-0.6925269513992107
CC1=NCC2(CC2O)O1,-0.024260461345022577,-0.0026956068161136195,0.009185162134440261,-0.3064048858186923
CC1=NCC2(CN12)C#C,0.010085781482189304,0.0011206423869099228,0.013153649393932598,-1.9608611292484757
CC1=NCC2(CN12)C#N,-0.04232244247452854,-0.004702493608280949,0.01796300407030177,-0.029102064343167644
CC1=NCC2(CN12)C=O,-0.005565128527052821,-0.00061834761411698,0.01237406411384645,-0.30308113806848924
CC1=NCC2(CN2)CO1,-0.011864010613578557,-0.0013182234015087285,0.01805677365498054,-1.3819678864939022
CC1=NCC2(CO2)CO1,-0.019707461344978583,-0.0021897179272198425,0.020485162134440293,-0.3861048858186926
CC1=NCC2(O)CC2O1,-0.02182546134497443,-0.002425051260552714,0.012485162134440286,-1.3005048858186925
CC1=NCC2(O1)CC2,-0.021198083780063826,-0.002649760472507978,0.005584017278652431,-1.0936717517932575
CC1=NCC2(O1)CCC2,-0.035355786656850796,-0.003928420739650089,0.015247418978611205,-0.9040269513992107
CC1=NCC2(O1)COC2,-0.0248544613450008,-0.0027616068161112,0.020485162134440293,-1.9507048858186924
CC1=NCC2=NCCN12,-0.036215677795667034,-0.004023964199518559,0.007945675634386612,-0.36734413874369887
CC1=NCC2C(C#C)N12,0.011537781482161336,0.0012819757202401484,0.00415364939393259,-1.9740611292484755
CC1=NCC2C(C#N)N12,-0.040239442474501175,-0.004471049163833464,0.010663004070301768,-0.31790206434316737
CC1=NCC2C(O)C2O1,-0.01761746134502573,-0.001957495705002859,0.025085162134440286,-0.8556048858186922
CC1=NCC2CC(=O)N12,-0.04039612852704977,-0.004488458725227752,0.03087406411384644,-1.0816811380684892
CC1=NCC2CC(C2)O1,-0.020933786656883058,-0.0023259762952092286,0.017147418978611217,-0.6400269513992107
CC1=NCC2CC2(C)O1,-0.029041786656875956,-0.0032268651840973283,0.016947418978611184,-0.6534269513992108
CC1=NCC2CC2CO1,-0.011885786656876007,-0.001320642961875112,0.002147418978611204,-0.5101269513992108
CC1=NCC2CC2O1,-0.015411083780065837,-0.0019263854725082297,0.018484017278652454,-0.8167717517932573
CC1=NCC2CCC2O1,-0.026698786656879747,-0.0029665318507644165,0.02054741897861123,-0.5658269513992107
CC1=NCC2CN=CN12,-0.030152677795626914,-0.003350297532847435,0.027045675634386618,-2.504644138743699
CC1=NCC2N1CC2=O,-0.016385128527019788,-0.001820569836335532,-0.00022593588615354987,-1.359781138068489
CC1=NCC2NC2CO1,-0.00010601061353554542,-1.1778957059505046e-05,0.00545677365498054,-0.9465678864939022
CC1=NCC2NCC2O1,-0.013176010613562994,-0.001464001179284777,0.007956773654980542,-0.31316788649390226
CC1=NCC2OC2CO1,-0.0071484613450252255,-0.0007942734827805806,0.0061851621344402585,-1.6817048858186925
CC1=NCC2OCC2O1,-0.020928461345022242,-0.0023253845938913604,0.014585162134440277,-0.6705048858186924
CC1=NCC=CC(=O)N1,-0.016250110894247882,-0.0018055678771386535,0.04470658377788897,-2.040299266088474
CC1=NCC=CC(=O)O1,-0.013246561625635422,-0.001471840180626158,0.04873497225734874,-1.0256362654132647
CC1=NCC=CCCO1,0.021307230975821767,0.002367470108424641,0.021879938642653834,-0.7399450794191949
CC1=NCC=CCO1,0.022280933852755425,0.002785116731594428,0.03751653694269502,-1.3394898798132415
CC1=NCCC(=O)CO1,-0.010141443712200271,-0.0011268270791333634,0.007617681798482906,-1.485123013838677
CC1=NCCC(=O)O1,-0.04241074083540752,-0.00530134260442594,0.03975428009852408,-1.1634678142327242
CC1=NCCC(CO)O1,-0.02341332579879918,-0.0026014806443110197,0.011000391339617055,-2.09690976226409
CC1=NCCC(O)CO1,-0.009697325798811107,-0.0010774806443123452,-0.0038996086603829694,-0.9046097622640901
CC1=NCCC(O1)(C)C,-0.03152065111066804,-0.0035022945678520045,0.011762648183787972,-0.39753182784460805
CC1=NCCC(O1)C#C,-0.0012615337029728835,-0.0001401704114414315,0.028797267078569055,-1.4696030050186637
CC1=NCCC(O1)C#N,-0.053762757659740146,-0.005973639739971127,0.02650662175493823,-0.2944439401133554
CC1=NCCC(O1)C=O,-0.016549443712222,-0.001838827079135778,0.0019176817984828953,-2.311323013838677
CC1=NCCC2(O1)CC2,-0.026865786656856017,-0.0029850874063173352,0.013247418978611203,-0.7021269513992108
CC1=NCCC2CC2O1,-0.011255786656874989,-0.0012506429618749986,0.0025474189786112156,-0.8171269513992108
CC1=NCCC=CCO1,0.021147230975827824,0.002349692330647536,0.03877993864265383,-1.291545079419195
CC1=NCCCC(=O)O1,-0.034835443712211145,-0.0038706048569123494,0.030417681798482893,-0.5416230138386773
CC1=NCCCCCO1,-0.005495651110663857,-0.000610627901184873,-0.005237351816212044,-0.2983318278446081
CC1=NCCCCO1,-0.006105948233880554,-0.0007632435292350692,-0.009100753516170956,-0.6035766282386548
CC1=NCCCO1,-0.010578245357066862,-0.0015111779081524088,0.007435844783870271,-0.6292214286327014
CC1=NCCCOCO1,-0.005952325798830316,-0.0006613695332033684,-0.0015996086603829451,-1.3060097622640903
CC1=NCCN1C(=O)C,-0.04036099298082263,-0.004484554775646959,0.015189293319023162,-0.07068601451388679
CC1=NCCN1C(=O)N,-0.05195321693770438,-0.005772579659744931,0.029098647995392385,7.305039142169178e-05
CC1=NCCN1C=O,-0.02622329010409885,-0.0032779112630123564,0.011525891619064338,-0.5261308149079333
CC1=NCCNC(=O)N1,-0.047820216937680016,-0.0053133574375200015,0.030798647995392392,-2.199926949608578
CC1=NCCNC(=O)O1,-0.04433166766904151,-0.004925740852115723,0.04652703647485218,-0.44996394893336955
CC1=NCCO1,-0.006258542480281903,-0.0010430904133803172,0.006772443083911506,-1.205366229026748
CC1=NCCOC(=N)N1,-0.015164216937705532,-0.0016849129930783925,0.02509864799539238,-2.464826949608578
CC1=NCCOC(=O)N1,-0.046461667669007056,-0.005162407518778562,0.03762703647485219,-1.0412639489333695
CC1=NCCOC(=O)O1,-0.04212711840034444,-0.004680790933371605,0.054155424954312026,-0.24800094825815977
CC1=NCCOCCO1,0.0059496742011901915,0.0006610749112433546,-0.0018996086603829676,-1.6951097622640903
CC1=NCCOCO1,-0.005252622922057526,-0.0006565778652571908,-0.005263010360341769,-1.8130545626581367
CC1=NN(C=O)C(=N)N1,0.04433056237502342,0.004925618041669268,0.0187194334086751,2.356190315532314
CC1=NN(C=O)C(=N)O1,0.04214211164367043,0.004682456849296714,0.033047821888134904,0.30435331620752226
CC1=NN2C3CC3C2=C1,0.021170728490517376,0.002352303165613042,0.005444679249093781,0.297294943318958
CC1=NN2C3CC3C2=N1,0.013012504533776337,0.0014458338370862596,0.006454033925462926,0.06235400822426618
CC1=NN2CC(O)C2=C1,0.00662618934859438,0.0007362432609549311,0.020597651610099466,-1.6692878675459215
CC1=NN2CC(O)C2=N1,-0.000397034608283775,-4.4114956475975e-05,0.024807006286468758,-1.242728802640613
CC1=NNC(=C1)C1CN1,-0.004248359920097755,-0.0004720399911219728,0.0058692631306396514,-1.4053508682211309
CC1=NNC(=C1)C1CO1,-0.013201810651423784,-0.0014668678501581984,0.014297651610099438,-0.15528786754592128
CC1=NNC(=N)C(=N)N1,0.09235079800441781,0.010261199778268646,0.00496398354118377,-1.385082758523342
CC1=NNC(=N)C(=O)N1,0.07393534727316364,0.008215038585907072,0.003292372020643558,0.261080242151869
CC1=NNC(=N)C(C)=N1,0.028418218653939675,0.0031575798504377417,-0.03511592391697993,-2.367920004716253
CC1=NNC(=N)C(F)=C1,0.031217472569153415,0.003468608063239268,-0.03138617267162713,-0.3284630126635242
CC1=NNC(=N)C(F)=N1,0.021182248612319654,0.0023535831791466283,-0.03607681799525786,-2.5032039477582155
CC1=NNC(=N)C(N)=C1,0.020336218653937976,0.002259579850437553,-0.025315923916979927,-2.137220004716253
CC1=NNC(=N)C(N)=N1,0.011017994697112954,0.0012242216330125505,-0.020606569240610773,-3.4646609398109436
CC1=NNC(=N)C(O)=C1,0.013776767922536237,0.0015307519913929151,-0.017087535437520257,-2.023657004041043
CC1=NNC(=N)C(O)=N1,0.017484543965736066,0.0019427271073040073,-0.023678180761150996,-2.415597939135735
