mol_id_1,mol_id_2,formula,actual_diff,pred_diff,split_1,split_2
gdb_131960,gdb_129269,C3H3N3O3,37.111716344577644,32.3425927,train,val
gdb_131973,gdb_27521,C3H3N3O3,52.301542359915004,10.37176268,train,train
gdb_129748,gdb_130969,C3H3N3O3,36.96009534457761,1.06962243,train,train
gdb_131913,gdb_129269,C3H3N3O3,37.08371734457762,33.44688404,train,val
gdb_131973,gdb_130250,C3H3N3O3,52.24072735991501,-0.14651488999999998,train,train
gdb_130255,gdb_127965,C3H3N3O3,36.97244534457775,1.415988974,train,train
gdb_130335,gdb_127965,C3H3N3O3,52.140274359915,2.217103074,test,train
gdb_131973,gdb_129453,C3H3N3O3,37.10834434457763,34.661252680000004,train,val
gdb_129989,gdb_24870,C3H3N3O3,74.15867068915554,86.613935505,train,val
gdb_131995,gdb_131409,C3H3N3O3,52.16752135991505,-2.35483558,train,train
gdb_27866,gdb_130256,C3H3N3O3,21.82226132924046,33.8671129,train,test
gdb_129993,gdb_131289,C3H3N3O3,37.01784034457768,1.32643516,train,train
gdb_131987,gdb_129453,C3H3N3O3,37.12888134457762,36.21718,train,val
gdb_131002,gdb_130250,C3H3N3O3,52.23125835991499,0.61671453,train,train
gdb_131951,gdb_129395,C3H3N3O3,37.150527344577654,-1.05818558,train,train
gdb_131433,gdb_130232,C3H3N3O3,52.14112135991496,-2.1599351,train,train
gdb_131913,gdb_127965,C3H3N3O3,52.17425235991499,-0.428755286,train,train
gdb_131960,gdb_27508,C3H3N3O3,52.31071235991499,-0.26307289999999983,train,train
gdb_129534,gdb_130249,C3H3N3O3,52.123483359914985,0.04449844999999997,train,train
gdb_131184,gdb_127818,C3H3N3O3,52.10640335991502,51.8792961,test,test
gdb_129993,gdb_27521,C3H3N3O3,52.19997735991501,11.1314063,train,train
gdb_131962,gdb_127818,C3H3N3O3,52.238125359915045,52.9461649,test,test
gdb_131770,gdb_27521,C3H3N3O3,37.19851334457775,-5.080893,val,train
gdb_129993,gdb_130969,C3H3N3O3,36.91573034457764,2.1824187999999998,train,train
gdb_131979,gdb_128017,C3H3N3O3,52.15143635991501,50.207937,train,val
gdb_131989,gdb_129348,C3H3N3O3,37.07855034457765,33.1409527,train,val
gdb_129726,gdb_27512,C3H3N3O3,37.10012434457775,-2.3452034900000003,train,train
gdb_131595,gdb_131289,C3H3N3O3,37.1056613445777,3.0423164600000003,train,train
gdb_131960,gdb_129349,C3H3N3O3,37.12067934457764,32.5781117,train,test
gdb_131705,gdb_129454,C3H3N3O3,21.864036329240378,18.499759499999996,val,test
gdb_131709,gdb_127217,C3H3N3O3,37.06474734457777,1.19143677,train,train
gdb_131433,gdb_131072,C3H3N3O3,37.08006334457764,-1.0302543800000001,train,train
gdb_128627,gdb_130964,C3H3N3O3,21.77329732924045,-15.58130696,val,train
gdb_131948,gdb_129167,C3H3N3O3,37.12390134457769,-1.83728787,train,train
gdb_130335,gdb_130260,C3H3N3O3,52.18249535991499,3.2420588,test,train
gdb_131913,gdb_131048,C3H3N3O3,37.11471634457763,33.60897004,train,test
gdb_130335,gdb_129453,C3H3N3O3,37.060728344577626,36.7323444,test,val
gdb_131433,gdb_27512,C3H3N3O3,52.22389535991499,-3.2335702,train,train
gdb_131705,gdb_130256,C3H3N3O3,21.835988329240422,18.8192125,val,test
gdb_131897,gdb_130243,C3H3N3O3,52.189310359915,16.518318533000002,train,train
gdb_131709,gdb_130249,C3H3N3O3,37.05201834457779,0.09267043999999997,train,train
gdb_131433,gdb_130243,C3H3N3O3,52.148478359914975,15.814358100000002,train,train
gdb_128452,gdb_131072,C3H3N3O3,37.111603344577645,-0.60407257,train,train
gdb_131136,gdb_128004,C3H3N3O3,52.16140235991503,0.8561540000000036,train,val
gdb_27855,gdb_130243,C3H3N3O3,36.91866534457779,16.465430140000002,train,train
gdb_131770,gdb_130243,C3H3N3O3,37.11656534457774,1.2436490000000013,val,train
gdb_131595,gdb_27508,C3H3N3O3,52.282607359915005,3.8915100000000002,train,train
gdb_27919,gdb_129348,C3H3N3O3,58.78089467381807,34.07632407,train,val
gdb_129541,gdb_130380,C3H3N3O3,37.05293834457768,37.399855,test,train
gdb_131411,gdb_127217,C3H3N3O3,37.03006034457775,1.04904175,train,train
gdb_131461,gdb_128017,C3H3N3O3,52.11344735991503,52.011664200000006,test,val
gdb_131904,gdb_127818,C3H3N3O3,52.176912359915036,51.870729499999996,train,test
gdb_131330,gdb_131289,C3H3N3O3,37.0071823445777,1.07510472,val,train
gdb_27855,gdb_127965,C3H3N3O3,36.8869613445778,-0.08486318600000001,train,train
gdb_129530,gdb_128017,C3H3N3O3,52.04824835991502,50.750417500000005,train,val
gdb_129748,gdb_129349,C3H3N3O3,37.04911834457761,33.90401693,train,test
gdb_131403,gdb_130250,C3H3N3O3,52.15111235991503,-35.12425857,train,train
gdb_131948,gdb_129348,C3H3N3O3,37.09332934457768,32.332526800000004,train,val
gdb_131770,gdb_24870,C3H3N3O3,74.28187468915553,71.414076,val,val
gdb_131897,gdb_131048,C3H3N3O3,37.09807034457765,34.005750533,train,test
gdb_131987,gdb_130249,C3H3N3O3,52.23200135991499,1.5292053700000001,train,train
gdb_129748,gdb_128004,C3H3N3O3,52.120102359914995,52.47172793,train,val
gdb_131976,gdb_129495,C3H3N3O3,37.158298344577645,30.272725,train,test
gdb_130258,gdb_129495,C3H3N3O3,21.918765329240443,21.125460500000003,train,test
gdb_27855,gdb_27518,C3H3N3O3,37.00341634457777,1.6437057400000001,train,train
gdb_129993,gdb_129167,C3H3N3O3,36.99719334457768,0.65613563,train,train
gdb_128741,gdb_129349,C3H3N3O3,21.997886329240373,19.195295,val,test
gdb_128452,gdb_129453,C3H3N3O3,37.06876834457762,34.20548791,train,val
gdb_131889,gdb_27512,C3H3N3O3,52.26596335991502,-1.6619302,train,train
gdb_128741,gdb_127965,C3H3N3O3,37.079458344577745,-14.915863326,val,train
gdb_131889,gdb_131072,C3H3N3O3,37.12213134457767,0.54138562,train,train
gdb_131948,gdb_130380,C3H3N3O3,37.14919134457767,33.735516800000006,train,train
gdb_130258,gdb_130964,C3H3N3O3,21.85477332924046,-12.85066146,train,train
gdb_131349,gdb_131409,C3H3N3O3,36.93859634457778,-18.4357946,test,train
gdb_129445,gdb_130051,C3H3N3O3,37.04484534457765,0.9244095999999997,train,train
gdb_131433,gdb_129349,C3H3N3O3,37.03520234457761,33.3752231,train,test
gdb_131897,gdb_130964,C3H3N3O3,37.04396034457767,0.864715573,train,train
gdb_131889,gdb_129348,C3H3N3O3,37.03913834457768,34.7560001,train,val
gdb_130335,gdb_131048,C3H3N3O3,37.08073834457764,36.2548284,test,test
gdb_131935,gdb_129349,C3H3N3O3,37.08040034457764,36.0566158,train,test
gdb_129726,gdb_128004,C3H3N3O3,36.98241534457776,52.83130081,train,val
gdb_131914,gdb_131420,C3H3N3O3,52.21084435991503,-2.40966044,train,train
gdb_131897,gdb_27518,C3H3N3O3,52.27406135991498,1.696594133,train,train
gdb_128452,gdb_128017,C3H3N3O3,52.094435359914996,49.696801910000005,train,val
gdb_131433,gdb_129348,C3H3N3O3,36.99707034457765,33.1843601,train,val
gdb_129445,gdb_128017,C3H3N3O3,52.023954359915024,47.0229738,train,val
gdb_129534,gdb_131048,C3H3N3O3,37.04037334457763,34.25495708,train,test
gdb_130335,gdb_124356,C3H3N3O3,37.04833634457765,15.8640934,test,train
gdb_131948,gdb_124356,C3H3N3O3,37.12109534457767,12.0592218,train,train
gdb_131960,gdb_129453,C3H3N3O3,37.12270534457764,32.9821947,train,val
gdb_131431,gdb_27518,C3H3N3O3,52.20205535991499,2.6765518000000004,train,train
gdb_130255,gdb_129349,C3H3N3O3,21.890873329240378,35.5271473,train,test
gdb_131136,gdb_127818,C3H3N3O3,52.17166935991503,-0.7486930000000029,train,test
gdb_27919,gdb_131995,C3H3N3O3,21.734689329240382,0.40200804999999995,train,train
gdb_129993,gdb_130380,C3H3N3O3,37.022483344577665,36.228940300000005,train,train
gdb_131989,gdb_130380,C3H3N3O3,37.13441234457764,34.5439427,train,train
gdb_131995,gdb_130969,C3H3N3O3,36.99531434457765,1.03078452,train,train
gdb_27870,gdb_129269,C3H3N3O3,21.83428232924041,32.4507279,train,val
gdb_27396,gdb_130380,C3H3N3O3,21.842978329240452,37.2060521,train,train
gdb_131987,gdb_127818,C3H3N3O3,52.20810635991501,52.775960999999995,train,test
gdb_131935,gdb_124356,C3H3N3O3,37.070034344577664,15.5924478,train,train
gdb_131960,gdb_127965,C3H3N3O3,52.20225135991501,-1.533046626,train,train
gdb_131913,gdb_129454,C3H3N3O3,37.139330344577616,34.07552004,train,test
gdb_130285,gdb_131409,C3H3N3O3,52.093739359915055,-3.7436218,train,train
gdb_130285,gdb_27512,C3H3N3O3,52.19924835991503,-4.1324005,train,train
gdb_131962,gdb_128004,C3H3N3O3,52.22785835991505,54.551011900000006,test,val
gdb_129989,gdb_131417,C3H3N3O3,37.00419334457774,1.703563605,train,train
gdb_27866,gdb_129349,C3H3N3O3,21.803659329240418,33.1545429,train,test
gdb_131935,gdb_130232,C3H3N3O3,52.18631935991499,0.5214576000000002,train,train
gdb_131184,gdb_131417,C3H3N3O3,52.14926035991499,2.6156222,test,train
gdb_131956,gdb_124356,C3H3N3O3,37.105258344577635,14.01204922,train,train
gdb_27919,gdb_130260,C3H3N3O3,73.94281968915539,1.18098447,train,train
gdb_131948,gdb_127965,C3H3N3O3,52.213033359915016,-1.587768526,train,train
gdb_131913,gdb_27508,C3H3N3O3,52.282713359914965,0.84121844,train,train
gdb_128452,gdb_124356,C3H3N3O3,37.05637634457764,13.33723691,train,train
gdb_131291,gdb_130051,C3H3N3O3,37.03240034457764,4.7301136,val,train
gdb_131904,gdb_129395,C3H3N3O3,37.1052563445777,0.021045699999999945,train,train
gdb_131987,gdb_130380,C3H3N3O3,37.14458534457765,37.025224,train,train
gdb_129726,gdb_27508,C3H3N3O3,37.10146434457772,1.42240521,train,train
gdb_128741,gdb_129348,C3H3N3O3,21.95975432924041,19.004432,val,val
gdb_27396,gdb_130051,C3H3N3O3,21.87383232924043,5.7907579,train,train
gdb_128631,gdb_129167,C3H3N3O3,21.920955329240428,-1.7666625699999998,train,train
gdb_131914,gdb_129495,C3H3N3O3,37.110942344577666,33.80629926,train,test
gdb_131461,gdb_129504,C3H3N3O3,37.14422034457766,0.5493135,test,train
gdb_131914,gdb_131048,C3H3N3O3,37.10106034457766,32.97121226,train,test
gdb_129540,gdb_131289,C3H3N3O3,37.0094793445777,-0.9615020400000001,train,train
gdb_131431,gdb_130256,C3H3N3O3,37.02263034457769,35.7717112,train,test
gdb_27919,gdb_27508,C3H3N3O3,74.00905968915538,1.42600247,train,train
gdb_129746,gdb_127818,C3H3N3O3,52.12099635991501,37.043684,train,test
gdb_130335,gdb_130249,C3H3N3O3,52.163848359914994,2.04436977,test,train
gdb_131962,gdb_130380,C3H3N3O3,37.17460434457769,37.195427900000006,test,train
gdb_124387,gdb_124356,C3H3N3O3,37.050986344577666,14.768892899999999,train,train
gdb_129746,gdb_27512,C3H3N3O3,52.228438359915,-16.5279733,train,train
gdb_27870,gdb_131072,C3H3N3O3,21.88810632924043,-1.71923058,train,train
gdb_131987,gdb_127217,C3H3N3O3,52.24473035991497,2.6279717,train,train
gdb_129540,gdb_129495,C3H3N3O3,37.028310344577676,33.4905301,train,test
gdb_131411,gdb_27512,C3H3N3O3,37.10087834457778,-2.3746262500000004,train,train
gdb_129989,gdb_130380,C3H3N3O3,21.897815329240416,35.216500505000006,train,train
gdb_131951,gdb_131048,C3H3N3O3,37.16296834457762,33.75520122,train,test
gdb_131595,gdb_27512,C3H3N3O3,52.281267359915034,0.12390129999999999,train,train
gdb_130285,gdb_27521,C3H3N3O3,52.20577935991503,8.5909858,train,train
gdb_131002,gdb_130051,C3H3N3O3,37.14543334457761,4.8172318999999995,train,train
gdb_128741,gdb_27508,C3H3N3O3,37.18791934457772,-13.6458896,val,train
gdb_124387,gdb_27512,C3H3N3O3,52.25004535991502,-1.3757324000000002,train,train
gdb_131973,gdb_27512,C3H3N3O3,52.29501135991501,-2.3516236200000002,train,train
gdb_129530,gdb_129269,C3H3N3O3,37.01159234457765,34.6195015,train,val
gdb_131136,gdb_129269,C3H3N3O3,37.08145534457765,-17.947076000000003,train,val
gdb_129541,gdb_129504,C3H3N3O3,37.093674344577664,0.6207743000000001,test,train
gdb_131935,gdb_127965,C3H3N3O3,52.16197235991501,1.9454574740000001,train,train
gdb_129726,gdb_130260,C3H3N3O3,37.035224344577735,1.17738721,train,train
gdb_129530,gdb_127217,C3H3N3O3,52.13843035991499,1.6698952,train,train
gdb_131002,gdb_131409,C3H3N3O3,52.18003335991501,-1.1996155000000002,train,train
gdb_131002,gdb_27521,C3H3N3O3,52.29207335991498,11.1349921,train,train
gdb_129534,gdb_129495,C3H3N3O3,37.050255344577636,35.09004408,train,test
gdb_129534,gdb_130260,C3H3N3O3,52.14213035991498,1.2421874800000001,train,train
gdb_130335,gdb_130232,C3H3N3O3,52.164621359914975,0.7931032,test,train
gdb_129535,gdb_131420,C3H3N3O3,52.126953359915035,-2.38336954,train,train
gdb_128741,gdb_129504,C3H3N3O3,22.056352329240383,-16.3716587,val,train
gdb_131948,gdb_128004,C3H3N3O3,52.20244535991503,51.09110080000001,train,val
gdb_27866,gdb_129269,C3H3N3O3,21.794696329240423,32.9190239,train,val
gdb_131962,gdb_130243,C3H3N3O3,52.27015035991502,18.4224359,test,train
gdb_131960,gdb_27521,C3H3N3O3,52.31590335991501,8.6927047,train,train
gdb_129746,gdb_130256,C3H3N3O3,37.05834734457767,20.793390000000002,train,test
gdb_27396,gdb_129395,C3H3N3O3,21.83484332924047,1.1071053000000002,train,train
gdb_131979,gdb_130964,C3H3N3O3,37.09166934457767,1.09807204,train,train
gdb_27855,gdb_131420,C3H3N3O3,36.93720934457781,-1.42801056,train,train
gdb_131403,gdb_130380,C3H3N3O3,37.03443334457768,0.49155300000000324,train,train
gdb_131330,gdb_131420,C3H3N3O3,52.12591535991504,-0.68882284,val,train
gdb_129534,gdb_129504,C3H3N3O3,37.07680334457763,-1.23856362,train,train
gdb_131091,gdb_131048,C3H3N3O3,37.097276344577665,38.1750542,train,test
gdb_131433,gdb_130964,C3H3N3O3,37.00312834457765,0.16075514000000002,train,train
gdb_129541,gdb_129349,C3H3N3O3,37.035208344577654,36.187728,test,test
gdb_131182,gdb_131409,C3H3N3O3,52.157575359915036,-0.5671170000000001,train,train
gdb_131897,gdb_129349,C3H3N3O3,37.076034344577636,34.079183533,train,test
gdb_131948,gdb_127217,C3H3N3O3,52.24933635991499,-0.6617355,train,train
gdb_131989,gdb_131409,C3H3N3O3,52.19986635991501,-2.8881989,train,train
gdb_131976,gdb_129348,C3H3N3O3,37.088248344577664,29.320208,train,val
gdb_131913,gdb_130249,C3H3N3O3,52.197826359914984,-0.60148859,train,train
gdb_131770,gdb_127818,C3H3N3O3,37.08454034457776,35.767377999999994,val,test
gdb_131914,gdb_131072,C3H3N3O3,37.12388534457767,-1.36083222,train,train
gdb_131981,gdb_131048,C3H3N3O3,37.154958344577665,34.42304027,train,test
gdb_129535,gdb_129269,C3H3N3O3,36.98617034457766,32.83541716,train,val
gdb_131889,gdb_24870,C3H3N3O3,89.3558557044928,87.5564251,train,val
gdb_130255,gdb_127217,C3H3N3O3,37.008748344577725,2.342022,train,train
gdb_131330,gdb_130243,C3H3N3O3,52.10737135991502,17.20461786,val,train
gdb_27919,gdb_27396,C3H3N3O3,36.993778344577606,-1.7267380300000001,train,train
gdb_131091,gdb_130250,C3H3N3O3,52.20964935991503,3.8448026299999998,train,train
gdb_131136,gdb_129339,C3H3N3O3,37.089742344577644,-51.62300448,train,train
gdb_27855,gdb_130969,C3H3N3O3,21.71636632924043,1.19190064,train,train
gdb_131002,gdb_130243,C3H3N3O3,52.21012535991497,17.4595341,train,train
gdb_124356,gdb_24870,C3H3N3O3,52.28895135991513,73.07373,train,val
gdb_131987,gdb_127965,C3H3N3O3,52.20842735991499,1.701938674,train,train
gdb_27870,gdb_124356,C3H3N3O3,21.832879329240427,12.2220789,train,train
gdb_131431,gdb_24870,C3H3N3O3,89.2826137044928,87.6687032,train,val
gdb_131002,gdb_127965,C3H3N3O3,52.17842135991498,0.9092407739999999,train,train
gdb_129535,gdb_24870,C3H3N3O3,89.27371870449281,85.68049816,train,val
gdb_129746,gdb_129339,C3H3N3O3,37.03906934457763,-13.83062748,train,train
gdb_131904,gdb_128017,C3H3N3O3,52.12335435991503,50.8032625,train,val
gdb_131420,gdb_24870,C3H3N3O3,37.14676534457777,88.0638677,train,val
gdb_129541,gdb_129269,C3H3N3O3,37.02624534457766,35.952208999999996,test,val
gdb_131981,gdb_129167,C3H3N3O3,37.125362344577695,0.13579559999999996,train,train
gdb_131136,gdb_131072,C3H3N3O3,37.13527934457767,-52.11703448,train,train
gdb_131184,gdb_131072,C3H3N3O3,37.07001334457766,0.51095462,test,train
gdb_27855,gdb_124356,C3H3N3O3,21.79502332924045,13.56212714,train,train
gdb_27870,gdb_131420,C3H3N3O3,36.975065344577786,-2.7680588,train,train
gdb_131091,gdb_130249,C3H3N3O3,52.18038635991502,3.9645955699999997,train,train
gdb_131913,gdb_129339,C3H3N3O3,37.09200434457762,-0.22904444000000002,train,train
gdb_131349,gdb_130380,C3H3N3O3,21.87314232924041,18.996347000000004,test,train
gdb_130258,gdb_131409,C3H3N3O3,36.970031344577826,-15.8562081,train,train
gdb_27919,gdb_131595,C3H3N3O3,21.726452329240374,-2.46550753,train,train
gdb_131349,gdb_129348,C3H3N3O3,21.81728032924042,17.593357,test,val
gdb_129726,gdb_129453,C3H3N3O3,21.913457329240373,34.66767281,train,val
gdb_131981,gdb_130250,C3H3N3O3,52.26733135991503,0.0927887,train,train
gdb_128631,gdb_130969,C3H3N3O3,21.839492329240386,-0.2403793999999999,train,train
gdb_131595,gdb_129339,C3H3N3O3,37.09189834457766,2.82124712,train,train
gdb_27866,gdb_129167,C3H3N3O3,21.796099329240462,-1.20613477,train,train
gdb_131889,gdb_131420,C3H3N3O3,52.209090359915024,-0.5074426,train,train
gdb_131935,gdb_130380,C3H3N3O3,37.09813034457767,37.268742800000005,train,train
gdb_131433,gdb_129495,C3H3N3O3,37.06712034457763,34.1368771,train,test
gdb_129989,gdb_129349,C3H3N3O3,21.880085329240387,34.004373505000004,train,test
gdb_130335,gdb_24870,C3H3N3O3,89.33728770449278,88.9378234,test,val
gdb_130335,gdb_131420,C3H3N3O3,52.19052235991501,0.8739557,test,train
gdb_131709,gdb_128017,C3H3N3O3,36.9745653445778,50.27195907,train,val
gdb_131995,gdb_129269,C3H3N3O3,37.075374344577654,33.629660019999996,train,val
gdb_129746,gdb_129453,C3H3N3O3,37.041771344577626,20.484903000000003,train,val
gdb_131962,gdb_130260,C3H3N3O3,52.28066735991502,2.8970983,test,train
gdb_131411,gdb_27521,C3H3N3O3,37.107409344577775,10.34876005,train,train
gdb_131461,gdb_124356,C3H3N3O3,37.075388344577675,15.6520992,test,train
gdb_128741,gdb_130260,C3H3N3O3,37.121679344577736,-13.8909076,val,train
gdb_131349,gdb_129504,C3H3N3O3,21.91387832924039,-17.782733699999998,test,train
gdb_128627,gdb_130256,C3H3N3O3,21.82397332924046,18.345731,val,test
gdb_131330,gdb_131072,C3H3N3O3,37.038956344577684,0.36000537999999993,val,train
gdb_131411,gdb_27508,C3H3N3O3,37.10221834457775,1.39298245,train,train
gdb_129541,gdb_127818,C3H3N3O3,52.11645935991504,53.150591999999996,test,test
gdb_128741,gdb_129167,C3H3N3O3,21.990326329240418,-15.165382670000001,val,train
gdb_131770,gdb_27508,C3H3N3O3,37.19332234457772,-14.036670599999999,val,train
gdb_128627,gdb_130051,C3H3N3O3,21.85395532924042,-12.5700062,val,train
gdb_27870,gdb_130232,C3H3N3O3,36.94916434457775,-2.8489113,train,train
gdb_129748,gdb_24870,C3H3N3O3,89.32770370449276,86.51357893,train,val
gdb_131072,gdb_24870,C3H3N3O3,52.23372435991513,87.01503948,train,val
gdb_129726,gdb_130256,C3H3N3O3,21.930033329240416,34.97615981,train,test
gdb_131770,gdb_130256,C3H3N3O3,22.021891329240418,19.517084,val,test
gdb_129541,gdb_127217,C3H3N3O3,52.153083359915,3.0026027,test,train
gdb_131411,gdb_127965,C3H3N3O3,36.99375734457777,0.123008724,train,train
gdb_129541,gdb_130260,C3H3N3O3,52.15900135991502,3.1015254000000003,test,train
gdb_131948,gdb_131048,C3H3N3O3,37.15349734457766,32.4499568,train,test
gdb_131002,gdb_129269,C3H3N3O3,37.08788634457761,34.784880099999995,train,val
gdb_131973,gdb_131409,C3H3N3O3,52.18950235991503,-1.9628449200000002,train,train
gdb_131709,gdb_24870,C3H3N3O3,74.22545768915558,86.98612407,train,val
gdb_131411,gdb_131048,C3H3N3O3,21.934221329240415,34.16073405,train,test
gdb_131091,gdb_130051,C3H3N3O3,37.123824344577656,8.04532,train,train
gdb_129989,gdb_129269,C3H3N3O3,21.871122329240393,33.768854505,train,val
gdb_129541,gdb_27508,C3H3N3O3,52.225241359915,3.3465434000000003,test,train
gdb_27870,gdb_27521,C3H3N3O3,37.03846934457778,8.8008399,train,train
gdb_130285,gdb_129395,C3H3N3O3,37.0201503445777,-2.410427,train,train
gdb_129746,gdb_130249,C3H3N3O3,52.14489135991499,-14.20307163,train,train
gdb_129530,gdb_129167,C3H3N3O3,37.01299534457769,0.49434283,train,train
gdb_131935,gdb_130256,C3H3N3O3,37.099002344577684,36.7691858,train,test
gdb_131987,gdb_130256,C3H3N3O3,37.145457344577665,36.525667,train,test
gdb_131184,gdb_27512,C3H3N3O3,52.21384535991501,-1.6923612000000001,test,train
gdb_27870,gdb_130256,C3H3N3O3,21.861847329240447,33.3988169,train,test
gdb_131461,gdb_130051,C3H3N3O3,37.13433834457766,5.9131,test,train
gdb_129534,gdb_27512,C3H3N3O3,52.207030359914995,-2.28040322,train,train
gdb_27396,gdb_128017,C3H3N3O3,36.8529413445778,51.8893221,train,val
gdb_131913,gdb_27512,C3H3N3O3,52.281373359914994,-2.9263902600000002,train,train
gdb_130255,gdb_131409,C3H3N3O3,36.97405734457778,-0.6928673000000001,train,train
gdb_131403,gdb_24870,C3H3N3O3,89.2952887044928,51.888988,train,val
gdb_131913,gdb_129395,C3H3N3O3,37.10227534457766,-1.20441676,train,train
gdb_129530,gdb_130964,C3H3N3O3,36.98848134457768,1.64055254,train,train
gdb_129541,gdb_128017,C3H3N3O3,52.06290135991503,52.083125,test,val
gdb_129534,gdb_129339,C3H3N3O3,37.01766134457762,0.4169426,train,train
gdb_131889,gdb_128017,C3H3N3O3,52.10496335991502,50.842260100000004,train,val
gdb_129748,gdb_129167,C3H3N3O3,37.04155834457765,-0.45666074,train,train
gdb_131705,gdb_130249,C3H3N3O3,36.922532344577746,-16.17724913,val,train
gdb_27870,gdb_129453,C3H3N3O3,21.845271329240404,33.0903299,train,val
gdb_131897,gdb_129504,C3H3N3O3,37.134500344577646,-1.487770167,train,train
gdb_131889,gdb_130243,C3H3N3O3,52.190546359915004,17.385998100000002,train,train
gdb_131904,gdb_131289,C3H3N3O3,37.10874834457769,1.21748736,train,train
gdb_129540,gdb_128017,C3H3N3O3,52.024085359915034,48.6242731,train,val
gdb_129269,gdb_24870,C3H3N3O3,52.28754835991515,52.845081,val,val
gdb_131705,gdb_130250,C3H3N3O3,36.95179534457776,-16.29704207,val,train
gdb_27866,gdb_129339,C3H3N3O3,21.80298332924042,-0.75690458,train,train
gdb_129445,gdb_130260,C3H3N3O3,52.12005435991501,-1.9586258,train,train
gdb_131989,gdb_129339,C3H3N3O3,37.11600634457761,-0.5796317799999999,train,train
gdb_131002,gdb_129339,C3H3N3O3,37.09617334457761,1.10895162,train,train
gdb_129540,gdb_130243,C3H3N3O3,52.10966835991502,15.168011100000001,train,train
gdb_131914,gdb_129504,C3H3N3O3,37.13749034457766,-2.52230844,train,train
gdb_27870,gdb_129395,C3H3N3O3,21.85284032924045,-2.2005729,train,train
gdb_130255,gdb_130232,C3H3N3O3,36.99679234457773,-0.008010899999999932,train,train
gdb_128627,gdb_131420,C3H3N3O3,36.9371913445778,-17.821144699999998,val,train
gdb_129993,gdb_130964,C3H3N3O3,36.97267934457767,1.80234534,train,train
gdb_129748,gdb_130380,C3H3N3O3,37.066848344577636,35.11614393,train,train
gdb_131403,gdb_124356,C3H3N3O3,37.00633734457767,-21.184742,train,train
gdb_131091,gdb_129167,C3H3N3O3,37.067680344577695,3.8878095299999997,train,train
gdb_131897,gdb_128017,C3H3N3O3,52.10372735991501,49.974580533,train,val
gdb_129445,gdb_128004,C3H3N3O3,52.067245359915034,49.6952878,train,val
gdb_131595,gdb_129504,C3H3N3O3,37.151040344577666,1.1657409,train,train
gdb_131182,gdb_130969,C3H3N3O3,36.98536834457764,2.8185031,train,train
gdb_27866,gdb_27518,C3H3N3O3,37.00168634457776,0.7719535000000001,train,train
gdb_27396,gdb_124356,C3H3N3O3,21.814882329240447,15.5297571,train,train
gdb_131291,gdb_27518,C3H3N3O3,52.18184335991498,2.5506914,val,train
gdb_131770,gdb_27512,C3H3N3O3,37.19198234457775,-17.8042793,val,train
gdb_130258,gdb_129348,C3H3N3O3,21.848715329240463,20.172943500000002,train,val
gdb_129534,gdb_131420,C3H3N3O3,52.150157359915,-1.12591562,train,train
gdb_131976,gdb_127217,C3H3N3O3,52.24425535991497,-3.6740543000000003,train,train
gdb_129535,gdb_130969,C3H3N3O3,36.906110344577655,0.23654166,train,train
gdb_131935,gdb_128017,C3H3N3O3,52.10809335991502,51.952012800000006,train,val
gdb_131904,gdb_130250,C3H3N3O3,52.23007035991503,0.50418093,train,train
gdb_124387,gdb_129454,C3H3N3O3,37.10800234457764,35.626177899999995,train,test
gdb_131091,gdb_131420,C3H3N3O3,52.20706035991503,2.7941814999999997,train,train
gdb_129530,gdb_129339,C3H3N3O3,37.019879344577646,0.9435730200000001,train,train
gdb_27919,gdb_128627,C3H3N3O3,37.013655344577614,16.63402607,train,val
gdb_131981,gdb_130232,C3H3N3O3,52.238841359915,-1.03868493,train,train
gdb_27870,gdb_130250,C3H3N3O3,36.977654344577786,-1.7174376699999998,train,train
gdb_131951,gdb_128017,C3H3N3O3,52.168625359914984,49.72403122,train,val
gdb_131973,gdb_130260,C3H3N3O3,52.23011135991499,1.17096708,train,train
gdb_131960,gdb_131289,C3H3N3O3,37.13376634457768,-1.11226644,train,train
gdb_129726,gdb_131409,C3H3N3O3,36.994615344577774,-1.9564247900000002,train,train
gdb_131136,gdb_129453,C3H3N3O3,37.09244434457764,-17.307474,train,val
gdb_131987,gdb_130250,C3H3N3O3,52.261264359915,1.4094124300000002,train,train
gdb_27855,gdb_127818,C3H3N3O3,36.88664034457781,50.98915914,train,test
gdb_128627,gdb_130380,C3H3N3O3,21.823101329240444,18.845288000000004,val,train
gdb_129535,gdb_131409,C3H3N3O3,52.078317359915054,-3.1490784400000003,train,train
gdb_129989,gdb_127965,C3H3N3O3,36.96165734457776,-0.106784821,train,train
gdb_131184,gdb_130249,C3H3N3O3,52.130298359915,0.63254047,test,train
gdb_130285,gdb_130243,C3H3N3O3,52.123831359915016,14.915527800000001,train,train
gdb_129748,gdb_130260,C3H3N3O3,52.17291135991497,0.81781433,train,train
gdb_131182,gdb_127818,C3H3N3O3,52.15564235991502,52.6157616,train,test
gdb_131914,gdb_130380,C3H3N3O3,37.096754344577676,34.256772260000005,train,train
gdb_27919,gdb_131417,C3H3N3O3,73.94313468915539,1.96637717,train,train
gdb_27919,gdb_131770,C3H3N3O3,36.815737344577656,15.46267307,train,val
gdb_131981,gdb_129454,C3H3N3O3,37.17957234457765,34.88959027,train,test
